timestamp,symbol,option_type,strike,expiry,bid,ask,last,volume,open_interest,impliedVolatility,pchangeinOpenInterest,totalBuyQuantity,totalSellQuantity,underlyingValue,underlying,identifier,pChange
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.20400.PUT,PUT,20400,26-Jun-2025,1.55,1.7,1.55,790,414,48.82,22.123893805309734,90525,6900,,,,-16.216216216216218
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.20450.CALL,CALL,20450,26-Jun-2025,0.0,0.0,4426.9,0,16,0.0,0.0,0,0,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.20450.PUT,PUT,20450,26-Jun-2025,1.35,1.7,1.7,586,167,48.72,-10.21505376344086,39450,7350,,,,-10.526315789473681
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.20500.CALL,CALL,20500,26-Jun-2025,4298.35,4309.85,4309.55,11,296,0.0,-0.3367003367003367,450,2325,,,,-4.087287456601079
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.20500.PUT,PUT,20500,26-Jun-2025,1.6,1.65,1.7,10468,6986,48.16,54.86588339614276,77550,63450,,,,-10.526315789473681
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.20550.CALL,CALL,20550,26-Jun-2025,0.0,0.0,3644.7,0,9,0.0,0.0,0,0,,,,-0.1506766752506712
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.20550.PUT,PUT,20550,26-Jun-2025,1.5,1.95,1.85,329,292,48.02,13.618677042801556,26250,7125,,,,-7.499999999999996
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.20600.CALL,CALL,20600,26-Jun-2025,3978.2,0.0,4353.7,0,8,0.0,0.0,75,0,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.20600.PUT,PUT,20600,26-Jun-2025,1.4,1.8,1.8,569,245,47.33,16.666666666666668,23025,7725,,,,-9.999999999999998
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.20650.CALL,CALL,20650,26-Jun-2025,3930.65,0.0,4304.25,0,8,0.0,0.0,1875,0,,,,0.0
2025-06-19 03:00:02,NIFTY.NSE.OPT.26Jun2025.20650.PUT,PUT,20650,26-Jun-2025,1.65,1.9,1.75,879,444,46.64,52.577319587628864,27900,5550,,,,-18.604651162790695
