Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Price_Change,Price_Change_Pct,High_Low_Range,High_Low_Pct,Previous_Close,Gap,Gap_Pct,Daily_Return_Pct,MA_5,MA_20,MA_50,Volume_MA_20,Volume_Ratio,Volatility_20,Body_Size,Upper_Shadow,Lower_Shadow,ATM_Strike,ITM_Call_Strike_50,ITM_Call_Strike_100,OTM_Call_Strike_50,OTM_Call_Strike_100,OTM_Call_Strike_200,ITM_Put_Strike_50,ITM_Put_Strike_100,OTM_Put_Strike_50,OTM_Put_Strike_100,OTM_Put_Strike_200,Moneyness_ITM_Call,Moneyness_OTM_Call,Moneyness_ITM_Put,Moneyness_OTM_Put,Vol_Factor,Volume_Factor,Price_Factor,OI_ATM_Calls,OI_ATM_Puts,OI_ITM_Calls,OI_ITM_Puts,OI_OTM_Calls,OI_OTM_Puts,OI_Far_OTM_Calls,OI_Far_OTM_Puts,Total_Call_OI,Total_Put_OI,Total_OI,PCR_OI,PCR_Volume,OI_Change_Total,OI_Change_Calls,OI_Change_Puts,OI_Change_Pct,Bullish_Signal,Bearish_Signal,Support_Level_1,Support_Level_2,Resistance_Level_1,Resistance_Level_2,Vol_Adjusted_OI,IV_Historical_Premium,IV_GARCH_Style,IV_Range_Based,IV_VIX_Style,IV_Composite,IV_Call_Skew,IV_Put_Skew,IV_Weekly,IV_Monthly,IV_Quarterly,IV_ATM,IV_OTM_Calls,IV_OTM_Puts,IV_Risk_Premium,IV_Black_Scholes_Call,IV_Black_Scholes_Put,IV_Black_Scholes_Avg,HV_Annualized
2025-01-29 00:00:00+05:30,23026.75,23183.349609375,22976.5,23163.099609375,226300,0.0,0.0,136.349609375,0.5921357090123444,206.849609375,0.8983013641742756,22957.25,69.5,0.3027366082610068,0.8966649288351114,23049.409765625,23346.31494140625,23820.6560546875,281820.0,0.802994819388262,0.8960337392298519,136.349609375,20.25,50.25,23150.0,23100.0,23050.0,23200.0,23250.0,23350.0,23200.0,23250.0,23100.0,23050.0,22950.0,0.9951172506580586,1.0037516736572607,1.0037516736572607,0.9951172506580586,0.0448016869614925,0.802994819388262,0.4483324644175557,30416,28388,21291,22710,15889,17796,4767,7118,72363,76012,148375,1.0504263228445476,1.5,-82855.0,-40410.0,-42445.0,-35.8322881978982,1,0,23050.0,22950.0,23250.0,23350.0,149704.49006058232,1706.8913570343516,12.51503583627155,9.826041796240013,1280.1685177757638,11.170538816255782,10.72371726360555,12.064181921556244,12.511003474206477,11.170538816255782,9.830074158305088,11.170538816255782,11.393949592580897,12.511003474206477,-1411.238925379037,10.978099631294882,11.410566581427048,11.194333106360965,1422.409464195293
2025-01-30 00:00:00+05:30,23169.5,23322.05078125,23139.19921875,23249.5,361900,0.0,0.0,80.0,0.345281512333024,182.8515625,0.7891908004057058,23163.099609375,6.400390625,0.0276318400081892,0.3730087599762788,23058.23984375,23299.357421875,23815.2760546875,285755.0,1.2664695280922469,0.7744528049129381,80.0,72.55078125,30.30078125,23250.0,23200.0,23150.0,23300.0,23350.0,23450.0,23300.0,23350.0,23200.0,23150.0,23050.0,0.9957203380717864,1.004322673605884,1.004322673605884,0.9957203380717864,0.0387226402456469,1.2664695280922469,0.1865043799881394,42041,39238,29429,31390,21834,24454,6550,9782,99854,104864,204718,1.050173252949306,1.5,56343.0,27491.0,28852.0,37.97337826453244,0,0,23150.0,23050.0,23350.0,23450.0,206303.44429316165,1475.2868572483599,12.17819135708736,8.629694237992117,1106.46514293627,10.403942797539738,9.987785085638148,11.236258221342919,11.652415933244507,10.403942797539738,9.15546966183497,10.403942797539738,10.612021653490533,11.652415933244507,-1219.0017715760937,9.980698559823544,10.664483592500893,10.322591076162219,1229.4057143736334
2025-01-31 00:00:00+05:30,23296.75,23546.80078125,23277.400390625,23508.400390625,304900,0.0,0.0,211.650390625,0.9084974969684612,269.400390625,1.156386150965263,23249.5,47.25,0.2032301769930536,1.1135740150325812,23141.480078125,23274.53994140625,23818.4460546875,285385.0,1.0683813094591517,0.8147590033920634,211.650390625,38.400390625,19.349609375,23500.0,23450.0,23400.0,23550.0,23600.0,23700.0,23550.0,23600.0,23450.0,23400.0,23300.0,0.9953888657320884,1.0038964628750977,1.0038964628750977,0.9953888657320884,0.0407379501696031,1.0683813094591517,0.5567870075162906,37263,34779,26084,27823,19391,21717,5817,8687,88555,93006,181561,1.0502625486985488,1.5,-23157.0,-11299.0,-11858.0,-11.311657988061627,1,0,23400.0,23300.0,23600.0,23700.0,183040.2845941487,1552.0677850268864,13.616967151688685,12.615893566801445,1164.050838770165,13.116430359245065,12.591773144875262,14.165744787984671,14.690402002354475,13.116430359245065,11.542458716135657,13.116430359245065,13.378758966429967,14.690402002354475,-1280.2733904964937,14.027674875025586,12.760445108347618,13.394059991686602,1293.3898208557387
2025-02-03 00:00:00+05:30,23319.349609375,23381.599609375,23222.0,23361.05078125,329700,0.0,0.0,41.701171875,0.1788264791837719,159.599609375,0.6844084935835291,23508.400390625,-189.05078125,-0.8041839432230882,-0.6267955578711404,23247.86015625,23261.78994140625,23807.5220703125,287965.0,1.1449308075634193,0.7446442911038956,41.701171875,20.548828125,97.349609375,23350.0,23300.0,23250.0,23400.0,23450.0,23550.0,23400.0,23450.0,23300.0,23250.0,23150.0,0.9952463276463946,1.0038075863788367,1.0038075863788367,0.9952463276463946,0.0372322145551947,1.1449308075634193,0.3133977789355702,36826,34371,25778,27497,19099,21390,5730,8556,87433,91814,179247,1.0501069390275983,1.5,-2314.0,-1122.0,-1192.0,-1.2745027841882342,0,0,23250.0,23150.0,23450.0,23550.0,180581.75255247505,1418.5033988147238,13.581590551882957,7.509299736524476,1063.877549111043,10.545445144203716,10.123627338435567,11.389080755740014,11.810898561508164,10.545445144203716,9.27999172689927,10.545445144203716,10.756354047087791,11.810898561508164,-1171.5407205347328,9.943724061285875,10.542444869509712,10.243084465397793,1182.0861656789366
2025-02-04 00:00:00+05:30,23509.900390625,23762.75,23423.150390625,23739.25,376700,0.0,0.0,229.349609375,0.9755447941687466,339.599609375,1.4444961643071084,23361.05078125,148.849609375,0.6371700090411574,1.6189306820631133,23404.26015625,23263.357421875,23797.8690625,293685.0,1.2826668028670174,0.8289636536633793,229.349609375,23.5,86.75,23750.0,23700.0,23650.0,23800.0,23850.0,23950.0,23800.0,23850.0,23700.0,23650.0,23550.0,0.996240403551081,1.0046652695430562,1.0046652695430562,0.996240403551081,0.0414481826831689,1.2826668028670174,0.8094653410315567,46841,43718,32789,34974,24391,27318,7317,10927,111338,116937,228275,1.0502883112683898,1.5,49028.0,23905.0,25123.0,27.352201152599488,0,0,23650.0,23550.0,23850.0,23950.0,230167.31678040008,1579.1268049234411,16.07233751015351,15.78148309036922,1184.3451036925808,15.926910300261365,15.28983388825091,17.201063124282275,17.83813953629273,15.926910300261365,14.015681064230002,15.926910300261365,16.245448506266595,17.83813953629273,-1300.0120938026062,16.17646825046535,14.530219573983896,15.353343912224624,1315.9390041028676
2025-02-05 00:00:00+05:30,23801.75,23807.30078125,23680.44921875,23696.30078125,267000,0.0,0.0,-105.44921875,-0.4430313684918125,126.8515625,0.5329505708613862,23739.25,62.5,0.2632770622492286,-0.1809207062143936,23510.900390625,23263.725,23787.905078125,293715.0,0.9090444818957152,0.829846557259648,105.44921875,5.55078125,15.8515625,23700.0,23650.0,23600.0,23750.0,23800.0,23900.0,23750.0,23800.0,23650.0,23600.0,23500.0,0.9959360415729446,1.004376177518478,1.004376177518478,0.9959360415729446,0.0414923278629823,0.9090444818957152,0.0904603531071968,33235,31020,23264,24816,17307,19384,5192,7754,78998,82974,161972,1.0503303881110917,1.5,-66303.0,-32340.0,-33963.0,-29.045230533347937,0,0,23600.0,23500.0,23800.0,23900.0,163316.11906572458,1580.8086841335485,13.806693848720947,5.857342793731288,1185.6065131001615,9.832018321226117,9.438737588377073,10.618579786924208,11.011860519773252,9.832018321226117,8.652176122678984,9.832018321226117,10.02865868765064,11.011860519773252,-1307.5085517900643,9.880831539711101,9.946612709530909,9.913722124621005,1317.3405701112904
2025-02-06 00:00:00+05:30,23761.94921875,23773.55078125,23556.25,23603.349609375,307000,0.0,0.0,-158.599609375,-0.6674520171512391,217.30078125,0.9144905548343358,23696.30078125,65.6484375,0.2770408685559273,-0.3922602634608196,23581.6703125,23267.56748046875,23774.4740625,295605.0,1.0385480624481995,0.8195224480615967,158.599609375,11.6015625,47.099609375,23600.0,23550.0,23500.0,23650.0,23700.0,23800.0,23650.0,23700.0,23550.0,23500.0,23400.0,0.9956214007297528,1.0040947743529849,1.0040947743529849,0.9956214007297528,0.0409761224030798,1.0385480624481995,0.1961301317304098,37739,35223,26417,28178,19643,22000,5893,8800,89692,94201,183893,1.05027204209963,1.5,21921.0,10694.0,11227.0,13.533820660361052,0,1,23500.0,23400.0,23700.0,23800.0,185400.04441541395,1561.141865812199,13.036050480803906,10.0673471149345,1170.8563993591495,11.551698797869204,11.089630845954435,12.47583470169874,12.93790265361351,11.551698797869204,10.1654949421249,11.551698797869204,11.782732773826588,12.93790265361351,-1289.3998560456303,10.996714550576293,11.2204518897239,11.108583220150097,1300.9515548434995
2025-02-07 00:00:00+05:30,23649.5,23694.5,23443.19921875,23559.94921875,368100,0.0,0.0,-89.55078125,-0.3786582433032411,251.30078125,1.062605049789636,23603.349609375,46.150390625,0.1955247513118627,-0.1838738625799196,23591.980078125,23273.98994140625,23767.3900390625,300960.0,1.2230861244019138,0.8150067397370967,89.55078125,45.0,116.75,23550.0,23500.0,23450.0,23600.0,23650.0,23750.0,23600.0,23650.0,23500.0,23450.0,23350.0,0.9953332149518176,1.00382219759533,1.00382219759533,0.9953332149518176,0.0407503369868548,1.2230861244019138,0.0919369312899598,45001,42001,31501,33601,23417,26228,7025,10491,106944,112321,219265,1.0502786505086774,1.5,35372.0,17252.0,18120.0,19.235098671510062,0,1,23450.0,23350.0,23650.0,23750.0,221052.02452788453,1552.539708133849,12.094761325154469,11.690011882305548,1164.4047811003868,11.892386603730008,11.416691139580808,12.84377753202841,13.31947299617761,11.892386603730008,10.465300211282408,11.892386603730008,12.130234335804609,13.31947299617761,-1281.8907035078107,10.599078702626406,12.353965694728474,11.47652219867744,1293.7830901115408
2025-02-10 00:00:00+05:30,23543.80078125,23568.599609375,23316.30078125,23381.599609375,234200,0.0,0.0,-162.201171875,-0.6889336746519494,252.298828125,1.0716146915664009,23559.94921875,-16.1484375,-0.0685419028286716,-0.7570033692307909,23596.08984375,23288.7724609375,23752.4000390625,296845.0,0.7889639374084118,0.759126402899855,162.201171875,24.798828125,65.298828125,23400.0,23350.0,23300.0,23450.0,23500.0,23600.0,23450.0,23500.0,23350.0,23300.0,23200.0,0.9965100929475208,1.0050638276509332,1.0050638276509332,0.9965100929475208,0.0379563201449927,0.7889639374084118,0.3785016846153954,26668,24890,18668,19912,13840,15501,4152,6200,63328,66503,129831,1.0501358009095505,1.5,-89434.0,-43616.0,-45818.0,-40.78808747406107,0,0,23300.0,23200.0,23500.0,23600.0,130816.58140014892,1446.0909665299473,12.532822881743977,11.79972288259513,1084.5682248974606,12.166272882169554,11.679621966882772,13.13957471274312,13.626225628029902,12.166272882169554,10.706320136309207,12.166272882169554,12.409598339812947,13.626225628029902,-1192.9095325594533,11.750437341225819,11.866536925285823,11.80848713325582,1205.0758054416228
2025-02-11 00:00:00+05:30,23383.55078125,23390.05078125,22986.650390625,23071.80078125,268000,0.0,0.0,-311.75,-1.3332021424649303,403.400390625,1.7251459985643618,23381.599609375,1.951171875,0.0083449032897546,-1.3249684936046169,23462.6,23283.5599609375,23728.3150390625,294685.0,0.90944567928466,0.8154114657902275,311.75,6.5,85.150390625,23050.0,23000.0,22950.0,23100.0,23150.0,23250.0,23100.0,23150.0,23000.0,22950.0,22850.0,0.9947207943409,1.0033893851412563,1.0033893851412563,0.9947207943409,0.0407705732895113,0.90944567928466,0.6624842468023084,32780,30594,22946,24475,17058,19105,5117,7642,77901,81816,159717,1.050256094273501,1.5,29886.0,14573.0,15313.0,23.01915567160385,0,1,22950.0,22850.0,23150.0,23250.0,161019.35073081616,1553.3106873635475,13.867323172025586,19.073605441706942,1164.9830155226607,16.470464306866262,15.811645734591611,17.788101451415564,18.446920023690215,16.470464306866262,14.494008590042311,16.470464306866262,16.79987359300359,18.446920023690215,-1277.9551084960901,16.810141886433126,17.069712154881277,16.9399270206572,1294.4255728029564
2025-02-12 00:00:00+05:30,23050.80078125,23144.69921875,22798.349609375,23045.25,279700,0.0,0.0,-5.55078125,-0.0240806438903203,346.349609375,1.5025491420529211,23071.80078125,-21.0,-0.0910202034037424,-0.1150789290430109,23332.38984375,23275.1625,23700.07703125,297270.0,0.9408954822215494,0.8145424031323891,5.55078125,93.8984375,246.900390625,23050.0,23000.0,22950.0,23100.0,23150.0,23250.0,23100.0,23150.0,23000.0,22950.0,22850.0,0.99586682722036,1.0045454052353522,1.0045454052353522,0.99586682722036,0.0407271201566194,0.9408954822215494,0.0575394645215054,34174,31896,23922,25517,17783,19917,5335,7967,81214,85297,166511,1.050274583199941,1.5,6794.0,3313.0,3481.0,4.253773862519331,0,1,22950.0,22850.0,23150.0,23250.0,167867.30270087978,1551.655174323759,12.356082313301702,16.530595455435247,1163.7413807428195,14.443338884368474,13.865605328993734,15.598805995117953,16.17653955049269,14.443338884368474,12.710138218244257,14.443338884368474,14.732205662055843,16.17653955049269,-1278.602639718764,13.800522286825442,13.419851027319446,13.610186657072443,1293.0459786031327
2025-02-13 00:00:00+05:30,23055.75,23235.5,22992.19921875,23031.400390625,265700,0.0,0.0,-24.349609375,-0.1056118728516747,243.30078125,1.0552715971070123,23045.25,10.5,0.0455625345787092,-0.0600974577190549,23218.0,23261.14248046875,23671.3560546875,295585.0,0.898895410795541,0.8073802142499958,24.349609375,179.75,39.201171875,23050.0,23000.0,22950.0,23100.0,23150.0,23250.0,23100.0,23150.0,23000.0,22950.0,22850.0,0.9964656777597364,1.0051494745158127,1.0051494745158127,0.9964656777597364,0.0403690107124997,0.898895410795541,0.0300487288595274,32178,30033,22525,24026,16738,18747,5021,7499,76462,80305,156767,1.0502602599984303,1.5,-9744.0,-4752.0,-4992.0,-5.851865642510105,0,0,22950.0,22850.0,23150.0,23250.0,158032.7057404733,1538.0116274732663,10.543300622595222,11.540659161361909,1153.5087206049498,11.041979891978565,10.600300696299422,11.92533828333685,12.367017479015994,11.041979891978565,9.716942304941137,11.041979891978565,11.262819489818137,12.367017479015994,-1270.6343763357434,10.529263615139579,10.752417969997815,10.640840792568696,1281.676356227722
2025-02-14 00:00:00+05:30,23096.44921875,23133.69921875,22774.849609375,22929.25,254500,0.0,0.0,-167.19921875,-0.7239174176360645,358.849609375,1.5537003371223015,23031.400390625,65.048828125,0.2824354013292145,-0.4435266153706374,23091.86015625,23247.44501953125,23635.773046875,294665.0,0.8636926679449545,0.8068006360939352,167.19921875,37.25,154.400390625,22950.0,22900.0,22850.0,23000.0,23050.0,23150.0,23000.0,23050.0,22900.0,22850.0,22750.0,0.996543715995944,1.005266199286937,1.005266199286937,0.996543715995944,0.0403400318046967,0.8636926679449545,0.2217633076853187,30800,28746,21560,22997,16021,17943,4806,7177,73187,76863,150050,1.0502274994192955,1.5,-6717.0,-3275.0,-3442.0,-4.284702775456569,0,0,22850.0,22750.0,23050.0,23150.0,151260.60435445895,1536.9075653135578,10.393314746027237,17.1400915952204,1152.6806739851684,13.766703170623819,13.216035043798865,14.868039424273725,15.418707551098679,13.766703170623819,12.11469879014896,13.766703170623819,14.042037234036295,15.418707551098679,-1266.989601257341,14.237647507776435,14.995391183124108,14.616519345450271,1280.7563044279648
2025-02-17 00:00:00+05:30,22809.900390625,22974.19921875,22725.44921875,22959.5,207400,0.0,0.0,149.599609375,0.6558538477287096,248.75,1.0905352313692596,22929.25,-119.349609375,-0.5205124867799863,0.1319275597762681,23007.440234375,23228.18251953125,23601.40703125,289960.0,0.7152710718719824,0.7929830711180038,149.599609375,14.69921875,84.451171875,22950.0,22900.0,22850.0,23000.0,23050.0,23150.0,23000.0,23050.0,22900.0,22850.0,22750.0,0.995230732376576,1.0039417234695878,1.0039417234695878,0.995230732376576,0.0396491535559001,0.7152710718719824,0.065963779888134,24670,23025,17269,18420,12824,14363,3847,5745,58610,61553,120163,1.0502132741852923,1.5,-29887.0,-14577.0,-15310.0,-19.918027324225257,1,0,22850.0,22750.0,23050.0,23150.0,121115.87224774754,1510.5859200449886,8.766319330666407,11.935480282690529,1132.9394400337414,10.350899806678468,9.936863814411328,11.178971791212746,11.593007783479885,10.350899806678468,9.108791829877052,10.350899806678468,10.557917802812037,11.593007783479885,-1248.470700230812,11.653646509167803,10.546906458006251,11.100276483587027,1258.8216000374905
2025-02-18 00:00:00+05:30,22963.650390625,22992.5,22801.5,22945.30078125,210600,0.0,0.0,-18.349609375,-0.0799071970826175,191.0,0.831749293997162,22959.5,4.150390625,0.0180770078834469,-0.0618446340294842,22982.140234375,23224.2150390625,23567.933046875,284845.0,0.739349470764802,0.7325352288117806,18.349609375,28.849609375,143.80078125,22950.0,22900.0,22850.0,23000.0,23050.0,23150.0,23000.0,23050.0,22900.0,22850.0,22750.0,0.9958466100680676,1.0045629917754468,1.0045629917754468,0.9958466100680676,0.036626761440589,0.739349470764802,0.0309223170147421,23141,21598,16199,17278,11994,13433,3598,5373,54932,57682,112614,1.0500618947061822,1.5,-7549.0,-3678.0,-3871.0,-6.282299876001764,0,0,22850.0,22750.0,23050.0,23150.0,113438.9372225741,1395.4363502614333,7.5398488202556475,9.145610176334358,1046.577262696075,8.342729498295004,8.009020318363204,9.010147858158605,9.343857038090405,8.342729498295004,7.341601958499603,8.342729498295004,8.509584088260905,9.343857038090405,-1154.520895719566,9.042664438564964,9.155301721836286,9.098983080200625,1162.863625217861
2025-02-19 00:00:00+05:30,22847.25,23049.94921875,22814.849609375,22932.900390625,207000,0.0,0.0,85.650390625,0.3748827129085557,235.099609375,1.0290061577432734,22945.30078125,-98.05078125,-0.4273240180408673,-0.0540432690040559,22959.6703125,23213.092578125,23534.3900390625,281395.0,0.7356207466372893,0.7195987120515813,85.650390625,117.048828125,32.400390625,22950.0,22900.0,22850.0,23000.0,23050.0,23150.0,23000.0,23050.0,22900.0,22850.0,22750.0,0.9963850891421092,1.00510618401425,1.00510618401425,0.9963850891421092,0.035979935602579,0.7356207466372893,0.0270216345020279,22344,20854,15641,16683,11574,12963,3472,5185,53031,55685,108716,1.050046199392808,1.5,-3898.0,-1901.0,-1997.0,-3.461381355781697,0,0,22850.0,22750.0,23050.0,23150.0,109498.318935794,1370.793049812621,5.526806163192195,11.239878031795032,1028.0947873594657,8.383342097493614,8.04800841359387,9.054009465293104,9.389343149192849,8.383342097493614,7.37734104579438,8.383342097493614,8.551008939443486,9.389343149192849,-1133.9441994130239,7.956579613051601,8.030156652781208,7.993368132916405,1142.3275415105174
2025-02-20 00:00:00+05:30,22821.099609375,22923.849609375,22812.75,22913.150390625,240800,0.0,0.0,92.05078125,0.4033582203558025,111.099609375,0.4868284669743076,22932.900390625,-111.80078125,-0.4875126100303663,-0.086120811862389,22936.0203125,23198.4826171875,23499.81703125,279655.0,0.8610609500992294,0.716981402235199,92.05078125,10.69921875,8.349609375,22900.0,22850.0,22800.0,22950.0,23000.0,23100.0,22950.0,23000.0,22850.0,22800.0,22700.0,0.9950617706995326,1.0037903827232126,1.0037903827232126,0.9950617706995326,0.0358490701117599,0.8610609500992294,0.0430604059311945,25897,24171,18128,19337,13413,15023,4024,6009,61462,64540,126002,1.050079724057141,1.5,17286.0,8431.0,8855.0,15.900143493138083,0,1,22800.0,22700.0,23000.0,23100.0,126905.4109064444,1365.8072291803487,5.07005960898791,5.326413683673663,1024.3554218852616,8.0,7.68,8.64,8.96,8.0,7.04,8.0,8.16,8.96,-1130.1726909836239,8.051501255520698,7.649389847045798,7.850445551283248,1138.1726909836239
2025-02-21 00:00:00+05:30,22857.19921875,22921.0,22720.30078125,22795.900390625,242800,0.0,0.0,-61.298828125,-0.2681817117589627,200.69921875,0.8780569169006688,22913.150390625,-55.951171875,-0.2441880357835587,-0.5117148798882476,22909.350390625,23183.66767578125,23464.7610546875,278580.0,0.8715629262689353,0.7177564549472855,61.298828125,63.80078125,75.599609375,22800.0,22750.0,22700.0,22850.0,22900.0,23000.0,22850.0,22900.0,22750.0,22700.0,22600.0,0.995793086082073,1.004566593448435,1.004566593448435,0.995793086082073,0.0358878227473642,0.8715629262689353,0.2558574399441238,26141,24398,18299,19518,13540,15164,4062,6066,62042,65146,127188,1.0500306244157185,1.5,1186.0,580.0,606.0,0.9412549007158616,0,1,22700.0,22600.0,22900.0,23000.0,128100.90007991836,1367.2836588253344,5.605998492379024,9.642193619456037,1025.4627441190007,8.0,7.68,8.64,8.96,8.0,7.04,8.0,8.16,8.96,-1131.403049021112,8.48069342818837,8.473017016704011,8.47685522244619,1139.403049021112
2025-02-24 00:00:00+05:30,22609.349609375,22668.05078125,22518.80078125,22553.349609375,214300,0.0,0.0,-56.0,-0.2476851433920926,149.25,0.6601251366298183,22795.900390625,-186.55078125,-0.818352326748719,-1.064010533006854,22828.1203125,23169.87763671875,23420.46203125,276425.0,0.7752554942570318,0.7119977389749743,56.0,58.701171875,34.548828125,22550.0,22500.0,22450.0,22600.0,22650.0,22750.0,22600.0,22650.0,22500.0,22450.0,22350.0,0.9954175494476422,1.0042854118035232,1.0042854118035232,0.9954175494476422,0.0355998869487487,0.7752554942570318,0.5320052665034269,22887,21361,16021,17089,11851,13273,3555,5309,54314,57032,111346,1.0500423463563722,1.5,-15842.0,-7728.0,-8114.0,-12.455577570211029,0,0,22450.0,22350.0,22650.0,22750.0,112138.78100243906,1356.3136449850049,7.752024172680777,7.24251188979193,1017.2352337387537,8.0,7.68,8.64,8.96,8.0,7.04,8.0,8.16,8.96,-1122.2613708208376,7.878579600282115,8.541263902626907,8.20992175145451,1130.2613708208376
2025-02-25 00:00:00+05:30,22516.44921875,22625.30078125,22513.900390625,22547.55078125,250300,0.0,0.0,31.1015625,0.1381281844124026,111.400390625,0.4947511463407567,22553.349609375,-36.900390625,-0.1636137924703708,-0.0257116048189565,22748.5703125,23149.39267578125,23378.048046875,270845.0,0.9241448060698924,0.6970604741084765,31.1015625,77.75,2.548828125,22550.0,22500.0,22450.0,22600.0,22650.0,22750.0,22600.0,22650.0,22500.0,22450.0,22350.0,0.9956735530969012,1.0045436961089005,1.0045436961089005,0.9956735530969012,0.0348530237054238,0.9241448060698924,0.0128558024094782,26171,24426,18320,19541,13542,15166,4063,6066,62096,65199,127295,1.049971012625612,1.5,15949.0,7782.0,8167.0,14.323819445691807,0,1,22450.0,22350.0,22650.0,22750.0,128182.32313051638,1327.859037549941,6.40971710807432,5.411517989740527,995.8942781624557,8.0,7.68,8.64,8.96,8.0,7.04,8.0,8.16,8.96,-1098.5491979582841,7.744976293412546,8.261765840279638,8.003371066846093,1106.5491979582841
2025-02-27 00:00:00+05:30,22568.94921875,22613.30078125,22508.400390625,22545.05078125,289200,0.0,0.0,-23.8984375,-0.1058907850266483,104.900390625,0.4647996218532411,22547.55078125,21.3984375,0.0949036004291624,-0.0110876787649982,22671.000390625,23118.490234375,23342.2290625,273990.0,1.055512974926092,0.6580545263115121,23.8984375,44.3515625,36.650390625,22550.0,22500.0,22450.0,22600.0,22650.0,22750.0,22600.0,22650.0,22500.0,22450.0,22350.0,0.9957839624238484,1.0046550890378692,1.0046550890378692,0.9957839624238484,0.0329027263155756,1.055512974926092,0.0055438393824991,28546,26643,19982,21314,14743,16512,4423,6605,67694,71074,138768,1.0499305699175705,1.5,11473.0,5598.0,5875.0,9.01292273852076,0,1,22450.0,22350.0,22650.0,22750.0,139681.16910507195,1253.5550105332834,4.650903374817328,5.097741428434941,940.1662578999625,8.0,7.68,8.64,8.96,8.0,7.04,8.0,8.16,8.96,-1036.6291754444028,8.80881936128079,7.921167898835706,8.364993630058247,1044.6291754444028
2025-02-28 00:00:00+05:30,22433.400390625,22450.349609375,22104.849609375,22124.69921875,551300,0.0,0.0,-308.701171875,-1.3760783764373383,345.5,1.5401142670479226,22545.05078125,-111.650390625,-0.4952323758696346,-1.8644959666695105,22513.31015625,23062.2501953125,23300.7460546875,283460.0,1.9448952233119312,0.7511054845621292,308.701171875,16.94921875,19.849609375,22100.0,22050.0,22000.0,22150.0,22200.0,22300.0,22150.0,22200.0,22050.0,22000.0,21900.0,0.9943638004965816,1.003403471410187,1.003403471410187,0.9943638004965816,0.0375552742281064,1.9448952233119312,0.9322479833347552,62113,57972,43479,46378,32223,36089,9667,14436,147482,154875,302357,1.0501281512320149,1.5,163589.0,79788.0,83801.0,117.8866885737346,0,1,22000.0,21900.0,22200.0,22300.0,304628.0200099575,1430.8115907802019,9.087915361906948,17.00371226100167,1073.1086930851513,13.045813811454309,12.523981258996136,14.089478916370654,14.611311468828827,13.045813811454309,11.480316154079793,13.045813811454309,13.306730087683395,14.611311468828827,-1179.2971785053805,13.101146985327464,12.854044045742722,12.977595515535093,1192.3429923168349
2025-03-03 00:00:00+05:30,22194.55078125,22261.55078125,22004.69921875,22119.30078125,282400,0.0,0.0,-75.25,-0.3390471865894728,256.8515625,1.1572730848735568,22124.69921875,69.8515625,0.3157175689005659,-0.0244000492238383,22377.990234375,22992.79521484375,23264.0980859375,282335.0,1.000230222962084,0.6827699441696161,75.25,67.0,114.6015625,22100.0,22050.0,22000.0,22150.0,22200.0,22300.0,22150.0,22200.0,22050.0,22000.0,21900.0,0.9946064849684974,1.0036483621045746,1.0036483621045746,0.9946064849684974,0.0341384972084808,1.000230222962084,0.0122000246119191,28922,26994,20245,21595,14955,16749,4486,6700,68608,72038,140646,1.0499941697761197,1.5,-161711.0,-78874.0,-82837.0,-53.48346491068505,0,0,22000.0,21900.0,22200.0,22300.0,141606.2886156768,1300.6364219584266,8.234830290350171,12.72329901529232,975.47731646882,10.479064652821245,10.059902066708394,11.317389825046945,11.736552411159796,10.479064652821245,9.221576894482697,10.479064652821245,10.68864594587767,11.736552411159796,-1073.3846203125343,10.1636807153318,10.521253551915773,10.342467133623787,1083.8636849653556
